,common name,ens id
9013,Itgae,https://www.targetvalidation.org/target/ENSG00000083457/associations
9014,Itgal,https://www.targetvalidation.org/target/ENSG00000005844/associations
9015,Itgam,https://www.targetvalidation.org/target/ENSG00000169896/associations
9016,Itgav,https://www.targetvalidation.org/target/ENSG00000138448/associations
9017,Itgb1bp1,https://www.targetvalidation.org/target/ENSG00000119185/associations
9018,Itgb2,https://www.targetvalidation.org/target/ENSG00000160255/associations
9019,Itgb2l,https://www.targetvalidation.org/target/ENSG00000160255/associations
9020,Itih1,https://www.targetvalidation.org/target/ENSG00000055957/associations
9021,Itih3,https://www.targetvalidation.org/target/ENSG00000162267/associations
9022,Stt3a,https://www.targetvalidation.org/target/ENSG00000134910/associations
9023,Itm2a,https://www.targetvalidation.org/target/ENSG00000078596/associations
9024,Itm2b,https://www.targetvalidation.org/target/ENSG00000136156/associations
9025,Cuzd1,https://www.targetvalidation.org/target/ENSG00000138161/associations
9026,Ivl,https://www.targetvalidation.org/target/ENSG00000163207/associations
9027,Jak2,https://www.targetvalidation.org/target/ENSG00000096968/associations
9028,Jrk,https://www.targetvalidation.org/target/ENSG00000234616/associations
9029,Junb,https://www.targetvalidation.org/target/ENSG00000171223/associations
9030,Kcna2,https://www.targetvalidation.org/target/ENSG00000177301/associations
9031,Kcna3,https://www.targetvalidation.org/target/ENSG00000177272/associations
9032,Kcnb1,https://www.targetvalidation.org/target/ENSG00000158445/associations
9033,Kcnc1,https://www.targetvalidation.org/target/ENSG00000129159/associations
9034,Kcnc3,https://www.targetvalidation.org/target/ENSG00000131398/associations
9035,Kcnd1,https://www.targetvalidation.org/target/ENSG00000102057/associations
9036,Kcne1,https://www.targetvalidation.org/target/ENSG00000180509/associations
9037,Kcnj2,https://www.targetvalidation.org/target/ENSG00000123700/associations
9038,Kcnj3,https://www.targetvalidation.org/target/ENSG00000162989/associations
9039,Kcnj4,https://www.targetvalidation.org/target/ENSG00000168135/associations
9040,Kcnj8,https://www.targetvalidation.org/target/ENSG00000121361/associations
9041,Kcnj9,https://www.targetvalidation.org/target/ENSG00000162728/associations
9042,Kcnk1,https://www.targetvalidation.org/target/ENSG00000135750/associations
9043,Kcnk4,https://www.targetvalidation.org/target/ENSG00000182450/associations
9044,Kcnu1,https://www.targetvalidation.org/target/ENSG00000215262/associations
9045,Kcnn4,https://www.targetvalidation.org/target/ENSG00000104783/associations
9046,Kcnq1,https://www.targetvalidation.org/target/ENSG00000053918/associations
9047,Kcns1,https://www.targetvalidation.org/target/ENSG00000124134/associations
9048,Napsa,https://www.targetvalidation.org/target/ENSG00000131400/associations
9049,Kera,https://www.targetvalidation.org/target/ENSG00000139330/associations
9050,Khk,https://www.targetvalidation.org/target/ENSG00000138030/associations
9051,Kif1a,https://www.targetvalidation.org/target/ENSG00000130294/associations
9052,Kif1b,https://www.targetvalidation.org/target/ENSG00000054523/associations
9053,Kif2a,https://www.targetvalidation.org/target/ENSG00000068796/associations
9054,Kif3a,https://www.targetvalidation.org/target/ENSG00000131437/associations
9055,Kif3b,https://www.targetvalidation.org/target/ENSG00000101350/associations
9056,Kif3c,https://www.targetvalidation.org/target/ENSG00000084731/associations
9057,Kif4,https://www.targetvalidation.org/target/ENSG00000090889/associations
9058,Kif5a,https://www.targetvalidation.org/target/ENSG00000155980/associations
9059,Kif5b,https://www.targetvalidation.org/target/ENSG00000170759/associations
9060,Kif5c,https://www.targetvalidation.org/target/ENSG00000168280/associations
9061,Klc1,https://www.targetvalidation.org/target/ENSG00000126214/associations
9062,Klc2,https://www.targetvalidation.org/target/ENSG00000174996/associations
9063,Klf2,https://www.targetvalidation.org/target/ENSG00000127528/associations
9064,Klf3,https://www.targetvalidation.org/target/ENSG00000109787/associations
9065,Klk1b16,https://www.targetvalidation.org/target/ENSG00000167748/associations
9066,Klkb1,https://www.targetvalidation.org/target/ENSG00000164344/associations
9067,Klk1b5,https://www.targetvalidation.org/target/ENSG00000167748/associations
9068,Klk1b8,https://www.targetvalidation.org/target/ENSG00000167748/associations
9069,Serpina3c,https://www.targetvalidation.org/target/ENSG00000196136/associations
9070,Klra10,https://www.targetvalidation.org/target/Unknown/associations
9071,Klra14,https://www.targetvalidation.org/target/Unknown/associations
9072,Klra2,https://www.targetvalidation.org/target/Unknown/associations
9073,Klra5,https://www.targetvalidation.org/target/Unknown/associations
9074,Klra6,https://www.targetvalidation.org/target/Unknown/associations
9075,Kpna1,https://www.targetvalidation.org/target/ENSG00000114030/associations
9076,Kpna3,https://www.targetvalidation.org/target/ENSG00000102753/associations
9077,Kpna4,https://www.targetvalidation.org/target/ENSG00000186432/associations
9078,Kpna6,https://www.targetvalidation.org/target/ENSG00000025800/associations
9079,Krt15,https://www.targetvalidation.org/target/ENSG00000171346/associations
9080,Krt16,https://www.targetvalidation.org/target/ENSG00000186832/associations
9081,Krt19,https://www.targetvalidation.org/target/ENSG00000171345/associations
9082,Krt1,https://www.targetvalidation.org/target/ENSG00000167768/associations
9083,Krt84,https://www.targetvalidation.org/target/ENSG00000161849/associations
9084,Krt4,https://www.targetvalidation.org/target/ENSG00000170477/associations
9085,Krt6a,https://www.targetvalidation.org/target/ENSG00000205420/associations
9086,Ktn1,https://www.targetvalidation.org/target/ENSG00000126777/associations
9087,L1cam,https://www.targetvalidation.org/target/ENSG00000198910/associations
9088,Lag3,https://www.targetvalidation.org/target/ENSG00000089692/associations
9089,Lama1,https://www.targetvalidation.org/target/ENSG00000101680/associations
9090,Lama2,https://www.targetvalidation.org/target/ENSG00000196569/associations
9091,Lamb1,https://www.targetvalidation.org/target/ENSG00000091136/associations
9092,Lamb2,https://www.targetvalidation.org/target/ENSG00000135862/associations
9093,Lamb3,https://www.targetvalidation.org/target/ENSG00000196878/associations
9094,Lamc2,https://www.targetvalidation.org/target/ENSG00000058085/associations
9095,Anpep,https://www.targetvalidation.org/target/ENSG00000166825/associations
9096,Arhgef2,https://www.targetvalidation.org/target/ENSG00000116584/associations
9097,Arhgef1,https://www.targetvalidation.org/target/ENSG00000076928/associations
9098,Lbp,https://www.targetvalidation.org/target/ENSG00000129988/associations
9099,Lcat,https://www.targetvalidation.org/target/ENSG00000213398/associations
9100,Lcn2,https://www.targetvalidation.org/target/ENSG00000148346/associations
9101,Ldhb,https://www.targetvalidation.org/target/ENSG00000111716/associations
9102,Lep,https://www.targetvalidation.org/target/ENSG00000174697/associations
9103,Lfng,https://www.targetvalidation.org/target/ENSG00000106003/associations
9104,Lgals1,https://www.targetvalidation.org/target/ENSG00000100097/associations
9105,Lgals7,https://www.targetvalidation.org/target/ENSG00000205076/associations
9106,Lhb,https://www.targetvalidation.org/target/ENSG00000104826/associations
9107,Lhx1,https://www.targetvalidation.org/target/ENSG00000273706/associations
9108,Lhx5,https://www.targetvalidation.org/target/ENSG00000089116/associations
9109,Lhx6,https://www.targetvalidation.org/target/ENSG00000106852/associations
9110,Lif,https://www.targetvalidation.org/target/ENSG00000128342/associations
9111,Llgl1,https://www.targetvalidation.org/target/ENSG00000131899/associations
9112,Rps2,https://www.targetvalidation.org/target/ENSG00000140988/associations
9113,Gzmm,https://www.targetvalidation.org/target/ENSG00000197540/associations
9114,Lmo2,https://www.targetvalidation.org/target/ENSG00000135363/associations
9115,Mycl1,https://www.targetvalidation.org/target/ENSG00000116990/associations
9116,Sh2b3,https://www.targetvalidation.org/target/ENSG00000111252/associations
9117,Lor,https://www.targetvalidation.org/target/ENSG00000203782/associations
9118,Lpl,https://www.targetvalidation.org/target/ENSG00000175445/associations
9119,Xcl1,https://www.targetvalidation.org/target/ENSG00000143184/associations
9120,Lrmp,https://www.targetvalidation.org/target/ENSG00000118308/associations
9121,Lrp1,https://www.targetvalidation.org/target/ENSG00000123384/associations
9122,Lrp5,https://www.targetvalidation.org/target/ENSG00000162337/associations
9123,Lrp6,https://www.targetvalidation.org/target/ENSG00000070018/associations
9124,Lrrfip1,https://www.targetvalidation.org/target/ENSG00000124831/associations
9125,Lrrn1,https://www.targetvalidation.org/target/ENSG00000175928/associations
9126,Lta4h,https://www.targetvalidation.org/target/ENSG00000111144/associations
9127,Ltb,https://www.targetvalidation.org/target/ENSG00000227507/associations
9128,Ltb4r1,https://www.targetvalidation.org/target/ENSG00000213903/associations
9129,Ltbp3,https://www.targetvalidation.org/target/ENSG00000168056/associations
9130,Ltc4s,https://www.targetvalidation.org/target/ENSG00000213316/associations
9131,Ltf,https://www.targetvalidation.org/target/ENSG00000012223/associations
9132,Ltk,https://www.targetvalidation.org/target/ENSG00000062524/associations
9133,Lum,https://www.targetvalidation.org/target/ENSG00000139329/associations
9134,Alad,https://www.targetvalidation.org/target/ENSG00000148218/associations
9135,Klrb1c,https://www.targetvalidation.org/target/ENSG00000111796/associations
9136,Blnk,https://www.targetvalidation.org/target/ENSG00000095585/associations
9137,Ly6e,https://www.targetvalidation.org/target/ENSG00000160932/associations
9138,Ly6f,https://www.targetvalidation.org/target/ENSG00000176956/associations
9139,Epcam,https://www.targetvalidation.org/target/ENSG00000119888/associations
9140,Cd180,https://www.targetvalidation.org/target/ENSG00000134061/associations
9141,Ly9,https://www.targetvalidation.org/target/ENSG00000122224/associations
9142,Lyl1,https://www.targetvalidation.org/target/ENSG00000104903/associations
9143,Tm4sf1,https://www.targetvalidation.org/target/ENSG00000169908/associations
9144,Amacr,https://www.targetvalidation.org/target/ENSG00000242110/associations
9145,Marcks,https://www.targetvalidation.org/target/ENSG00000277443/associations
9146,Smad1,https://www.targetvalidation.org/target/ENSG00000170365/associations
9147,Smad4,https://www.targetvalidation.org/target/ENSG00000141646/associations
9148,Smad5,https://www.targetvalidation.org/target/ENSG00000113658/associations
9149,Smad6,https://www.targetvalidation.org/target/ENSG00000137834/associations
9150,Mageb3,https://www.targetvalidation.org/target/Unknown/associations
9151,Mfap2,https://www.targetvalidation.org/target/ENSG00000117122/associations
9152,Mak,https://www.targetvalidation.org/target/ENSG00000142149/associations
9153,Man1a,https://www.targetvalidation.org/target/ENSG00000198162/associations
9154,Man2a1,https://www.targetvalidation.org/target/ENSG00000112893/associations
9155,Man2b2,https://www.targetvalidation.org/target/ENSG00000013288/associations
9156,Mapkapk2,https://www.targetvalidation.org/target/ENSG00000162889/associations
9157,Mas1,https://www.targetvalidation.org/target/ENSG00000130368/associations
9158,Ascl1,https://www.targetvalidation.org/target/ENSG00000139352/associations
9159,Ascl2,https://www.targetvalidation.org/target/ENSG00000183734/associations
9160,Masp1,https://www.targetvalidation.org/target/ENSG00000127241/associations
9161,Fxyd3,https://www.targetvalidation.org/target/ENSG00000089356/associations
9162,Max,https://www.targetvalidation.org/target/ENSG00000059728/associations
9163,Mc1r,https://www.targetvalidation.org/target/ENSG00000258839/associations
9164,Mc2r,https://www.targetvalidation.org/target/ENSG00000185231/associations
9165,Mc3r,https://www.targetvalidation.org/target/ENSG00000124089/associations
9166,Mcl1,https://www.targetvalidation.org/target/ENSG00000143384/associations
9167,Mcm3,https://www.targetvalidation.org/target/ENSG00000112118/associations
9168,Mcm2,https://www.targetvalidation.org/target/ENSG00000073111/associations
9169,Mcm4,https://www.targetvalidation.org/target/ENSG00000104738/associations
9170,Mcm5,https://www.targetvalidation.org/target/ENSG00000100297/associations
9171,Mcm6,https://www.targetvalidation.org/target/ENSG00000076003/associations
9172,Mcm7,https://www.targetvalidation.org/target/ENSG00000166508/associations
9173,Anapc1,https://www.targetvalidation.org/target/ENSG00000153107/associations
9174,Mcpt1,https://www.targetvalidation.org/target/ENSG00000110090/associations
9175,Mcpt2,https://www.targetvalidation.org/target/ENSG00000157184/associations
9176,Mcpt8,https://www.targetvalidation.org/target/ENSG00000100448/associations
9177,Smcp,https://www.targetvalidation.org/target/ENSG00000163206/associations
9178,Mdm4,https://www.targetvalidation.org/target/ENSG00000198625/associations
9179,Abcc1,https://www.targetvalidation.org/target/ENSG00000103222/associations
9180,Slc3a2,https://www.targetvalidation.org/target/ENSG00000168003/associations
9181,Mef2b,https://www.targetvalidation.org/target/ENSG00000213999/associations
9182,Meig1,https://www.targetvalidation.org/target/ENSG00000197889/associations
9183,Map3k5,https://www.targetvalidation.org/target/ENSG00000197442/associations
9184,Men1,https://www.targetvalidation.org/target/ENSG00000133895/associations
9185,Meox2,https://www.targetvalidation.org/target/ENSG00000106511/associations
9186,Mep1a,https://www.targetvalidation.org/target/ENSG00000112818/associations
9187,Mep1b,https://www.targetvalidation.org/target/ENSG00000141434/associations
